song,total,write,read,gen_fpid
song769.wav,4.089865,0.132600,0.021870,3.861970
song76.wav,4.097511,0.140568,0.021490,3.862459
song770.wav,4.107520,0.131380,0.021455,3.881550
song771.wav,4.093235,0.138206,0.021477,3.859755
song772.wav,4.101154,0.130399,0.022104,3.874079
song773.wav,4.105111,0.130462,0.021724,3.879243
song774.wav,4.094897,0.131845,0.023054,3.865283
song775.wav,4.094156,0.131071,0.021936,3.866765
song776.wav,4.079390,0.131406,0.021861,3.852349
song777.wav,4.102417,0.131556,0.021206,3.875559
song778.wav,4.055895,0.131774,0.021810,3.828808
song779.wav,4.077870,0.133417,0.021690,3.849458
song77.wav,4.085825,0.136340,0.021772,3.845285
song780.wav,4.104520,0.138947,0.021946,3.869096
song781.wav,4.086003,0.133366,0.021549,3.857867
